FISCAL_YEAR,SYSTEM_CODE,LOCATION_CODE,LOCATION_NAME,BEDS_NUMBER,MANAGED_BY_NAME,LOCATION_TYPE_DESCRIPTION,LOCATION_CATEGORY_DESCRIPTION,GRADES_TEXT,GRADES_FINAL_TEXT,OPEN_DATE,STATUS_DESCRIPTIONS,PRIMARY_BUILDING_CODE,PRIMARY_ADDRESS_LINE_1,STATE_CODE,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,COMMUNITY_DISTRICT,COUNCIL_DISTRICT,CENSUS_TRACT,BOROUGH_BLOCK_LOT,NTA,NTA_NAME,PRINCIPAL_NAME,PRINCIPAL_TITLE,PRINCIPAL_PHONE_NUMBER,FAX_NUMBER,GEOGRAPHICAL_DISTRICT_CODE,ADMIN_DISTRICT_LOCATION_CODE,ADMINISTRATIVE_DISTRICT_NAME,COMMUNITY_SCHOOL_SUP_NAME,FIELD_SUPPORT_CENTER_NAME,FIELD_SUPPORT_CENTER_LEADER_NAME,SCHOOL_SUPPORT_TEAM_NAME,SCHOOL_SUPPORT_TEAM_LEADER_NAME,HIGHSCHOOL_NETWORK_LOCATION_CODE,HIGHSCHOOL_NETWORK_NAME,HIGHSCHOOL_NETWORK_SUPERINTENDENT,New Georeferenced Column
2019,343000010280,Q280,P.S. 280,343000010280,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2010-07-01T00:00:00.000,Open,Q280,34-20 94TH STREET,NY,1019129,213766,40.753345,-73.874109,403,25,27300,4014540018,QN28,Jackson Heights,LISA HIDALGO,Principal,718-424-9031,718-424-9093,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,,,,,POINT (40.753345 -73.874109)
2019,342700011334,Q334,Epic High School - North,342700011334,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2014-07-01T00:00:00.000,Open,Q636,94-25 117TH STREET,NY,1031695,191725,40.693013,-73.829409,409,28,12000,4094350016,QN54,Richmond Hill,Kristen Breen,I.A. Principal,718-570-8230,718-570-8231,27,HS08,,,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",POINT (40.693013 -73.829409)
2019,342700010042,Q042,P.S./M.S 042 R. Vernam,342700010042,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",1925-07-01T00:00:00.000,Open,Q042,488 BEACH  66 STREET,NY,1041237,155884,40.594358,-73.794804,414,31,96400,4160390014,QN12,Hammels-Arverne-Edgemere,Patricia Finn,Principal,718-634-7914,718-474-7591,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,,,,,POINT (40.594358 -73.794804)
2019,343000860932,Q304,VOICE Charter School of New York,343000860932,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",2008-07-01T00:00:00.000,Open,QALJ,36-24 12TH STREET,NY,1000876,216308,40.760376,-73.939984,401,26,8500,4003520001,QN68,Queensbridge-Ravenswood-Long Island City,Franklin Headley,PRINCIPAL,718-786-6213,646-537-1703,30,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.760376 -73.939984)
2019,342500010165,Q165,P.S. 165 Edith K. Bergtraum,342500010165,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1951-07-01T00:00:00.000,Open,Q165,70-35 150 STREET,NY,1034979,205196,40.729746,-73.816966,408,24,77906,4066970012,QN37,Kew Gardens Hills,Tiffany Davis,Principal,718-263-4004,718-793-9812,25,Q825,COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 3- Queens North,,,,,POINT (40.729746 -73.816966)
2019,343000010078,Q078,P.S./I.S. 78Q,343000010078,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05",1997-08-29T00:00:00.000,Open,Q868,48-09 CENTER BOULEVARD,NY,996116,210473,40.744368,-73.957177,402,26,100,4000180001,QN31,Hunters Point-Sunnyside-West Maspeth,LOUIS PAVONE,Principal,718-392-5402,718-392-5434,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,,,,,POINT (40.744368 -73.957177)
2019,343000010228,Q228,The Ivan Lafayette Early Childhood School of the A,343000010228,DOE,General Academic,Early Childhood,"PK,0K,01,02,SE","PK,0K,01,02",2001-07-01T00:00:00.000,Open,Q228,32-63 93 STREET,NY,1018895,215072,40.756931,-73.874947,403,21,35300,4014230057,QN27,East Elmhurst,OLGA GUZMAN,Principal,718-899-5799,718-899-7323,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,,,,,POINT (40.756931 -73.874947)
2019,342800011350,Q350,Jamaica Gateway to the Sciences,342800011350,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2011-07-01T00:00:00.000,Open,Q470,167-01 GOTHIC DRIVE,NY,1040066,199671,40.714551,-73.798658,408,24,45200,4098580100,QN35,Briarwood-Jamaica Hills,CAREN BIRCHWOOD TAYLO,Principal,718-480-2689,718-480-2697,28,HS08,,,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",POINT (40.714551 -73.798658)
2019,342900010015,Q015,P.S. 015 Jackie Robinson,342900010015,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1939-07-01T00:00:00.000,Open,Q015,121-15 LUCAS STREET,NY,1051769,189317,40.68605,-73.756546,412,27,37600,4126720001,QN08,St. Albans,Anthony Pignataro,I.A. Principal,718-525-1670,718-723-7613,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,,,,,POINT (40.68605000000001 -73.756546)
2019,342800010008,Q008,J.H.S. 008 Richard S. Grossley,342800010008,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1963-07-01T00:00:00.000,Open,Q008,108-35 167 STREET,NY,1043479,193252,40.69691,-73.786403,412,27,25800,4101780001,QN01,South Jamaica,Katiana Louissaint,I.A. Principal,718-739-6883,718-526-2727,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,,,,,POINT (40.69691 -73.786403)
2019,353100010028,R028,The Eagle Academy for Young Men of Staten Island,353100010028,DOE,General Academic,Secondary School,"06,07,08,09,10,SE","06,07,08,09,10,11,12",2014-07-01T00:00:00.000,Open,R049,101 WARREN STREET,NY,961848,165331,40.620443,-74.080695,501,49,2900,5005560080,SI37,Stapleton-Rosebank,Jermaine Cameron,Principal,718-727-6201,718-727-6207,31,R831,COMMUNITY SCHOOL DISTRICT 31,"GALLASSIO, VINCENZA",Field Support Center - Staten Island,"Ramones, Kimberly",School Support Team 1- Staten Island,,,,,POINT (40.620443 -74.080695)
2019,353100010051,R051,I.S. 051 Edwin Markham,353100010051,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08,SE",1960-07-01T00:00:00.000,Open,R051,80 WILLOWBROOK ROAD,NY,943853,166314,40.623077,-74.145522,501,50,25100,5014780500,SI28,Port Richmond,Nicholas Mele,Principal,718-981-0502,718-815-3957,31,R831,COMMUNITY SCHOOL DISTRICT 31,"GALLASSIO, VINCENZA",Field Support Center - Staten Island,"Ramones, Kimberly",School Support Team 2- Staten Island,,,,,POINT (40.623077 -74.145522)
2019,353100010078,R078,P.S. 78,353100010078,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2012-07-01T00:00:00.000,Open,R014,100 TOMPKINS AVENUE,NY,962256,166049,40.622415,-74.079228,501,49,2900,5005450110,SI37,Stapleton-Rosebank,Jodi Contento,I.A. Principal,718-442-3094,718-442-3904,31,R831,COMMUNITY SCHOOL DISTRICT 31,"GALLASSIO, VINCENZA",Field Support Center - Staten Island,"Ramones, Kimberly",School Support Team 1- Staten Island,,,,,POINT (40.622415 -74.079228)
2019,342700010056,Q056,P.S. 056 Harry Eichler,342700010056,DOE,General Academic,Elementary,"02,03,04,05,SE","02,03,04,05",1896-07-01 00:00:00.000,Open,Q056,86-10 114 STREET,NY,1029798,193980,40.698989,-73.835735,409,32,13000,4092260057,QN54,Richmond Hill,ANN LEITER,Principal,718-441-4448,718-805-1538,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,,,,,POINT (40.698989 -73.835735)
2019,332200011611,K611,Origins High School,332200011611,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2013-07-01T00:00:00.000,Open,K495,3000 AVENUE X,NY,1001848,155386,40.593157,-73.936635,315,48,62600,3074250002,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,John Banks,Principal,718-891-0037,718-891-0047,22,HS06,,,Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 1- Brooklyn South,,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",POINT (40.593157 -73.936635)
2019,342900010095,Q095,P.S. 095 Eastwood,342900010095,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1915-07-01T00:00:00.000,Open,Q095,179-01 90 AVENUE,NY,1044331,198495,40.711295,-73.783283,412,27,46800,4099140001,QN61,Jamaica,Kim Hill,Principal,718-739-0007,718-658-5271,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,,,,,POINT (40.711295 -73.783283)
2019,332200010234,K234,J.H.S. 234 Arthur W. Cunningham,332200010234,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1937-07-01T00:00:00.000,Open,K234,1875 EAST  17 STREET,NY,996685,159496,40.604447,-73.955217,315,48,55800,3068210244,BK44,Madison,Tami Flynn,Principal,718-645-1334,718-645-7759,22,K822,COMMUNITY SCHOOL DISTRICT 22,"BOVE, JULIA",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 6- Brooklyn South,,,,,POINT (40.604447 -73.955217)
2019,342400011610,Q610,Aviation Career & Technical Education High School,342400011610,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",1958-07-01T00:00:00.000,Open,Q610,45-30 36 STREET,NY,1003764,210092,40.743309,-73.929577,402,26,17900,4002260001,QN31,Hunters Point-Sunnyside-West Maspeth,Steven Jackson,Principal,718-361-2032,718-784-8654,24,HS01,,,Field Support Center - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",POINT (40.743309 -73.929577)
2019,342700011480,Q480,John Adams High School,342700011480,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1930-07-01T00:00:00.000,Open,Q480,101-01 ROCKAWAY BOULEVARD,NY,1029012,187084,40.680065,-73.838616,410,32,9400,4095220032,QN55,South Ozone Park,Daniel Scanlon,Principal,718-322-0500,718-738-9077,27,HS08,,,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",POINT (40.680065 -73.838616)
2019,342700010108,Q108,P.S. 108 Captain Vincent G. Fowler,342700010108,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1925-07-01T00:00:00.000,Open,Q108,108-10 109 AVENUE,NY,1031118,186730,40.679083,-73.831025,410,28,9600,4114750011,QN55,South Ozone Park,JENNIFER IOVINE,Principal,718-558-2700,718-558-2701,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,,,,,POINT (40.679083 -73.831025)
2019,353100010075,R075,I.S. 075 Frank D. Paulo,353100010075,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1985-07-01T00:00:00.000,Open,R075,455 HUGUENOT AVENUE,NY,929489,137727,40.544535,-74.197033,503,51,17010,5060500002,SI48,Arden Heights,K Zapata,Principal,718-701-6343,718-701-6351,31,R831,COMMUNITY SCHOOL DISTRICT 31,"GALLASSIO, VINCENZA",Field Support Center - Staten Island,"Ramones, Kimberly",School Support Team 2- Staten Island,,,,,POINT (40.544535 -74.197033)
2019,333200010383,K383,J.H.S. 383 Philippa Schuyler,333200010383,DOE,General Academic,Junior High-Intermediate-Middle,"05,06,07,08,SE","05,06,07,08",1977-07-01T00:00:00.000,Open,K383,1300 GREENE AVENUE,NY,1006686,193550,40.697898,-73.919088,304,37,43100,3032980001,BK77,Bushwick North,Jeanette Smith,Principal,718-574-0390,718-574-1366,32,K832,COMMUNITY SCHOOL DISTRICT 32,"GORSKI, SHEILA",Field Support Center - Brooklyn North,,School Support Team 2- Brooklyn North,,,,,POINT (40.697898 -73.919088)
2019,342400011485,Q485,Grover Cleveland High School,342400011485,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1931-07-01T00:00:00.000,Open,Q485,21-27 HIMROD STREET,NY,1009422,198647,40.711881,-73.909202,405,30,59500,4033630001,QN20,Ridgewood,MARC PASCENTE,Principal,718-381-9600,718-417-8457,24,HS01,,,Field Support Center - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",POINT (40.711881 -73.909202)
2019,342900010355,Q355,Collaborative Arts Middle School,342900010355,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2011-07-01T00:00:00.000,Open,Q231,145-00 SPRINGFIELD BOULEVARD,NY,1051000,181576,40.664809,-73.759396,413,31,32000,4133310001,QN03,Springfield Gardens South-Brookville,Tammy Holloway,Principal,718-977-6181,718-977-6183,29,Q829,COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,,,,,POINT (40.664809 -73.759396)
2019,342500011425,Q425,John Bowne High School,342500011425,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1964-07-01T00:00:00.000,Open,Q425,63-25 MAIN STREET,NY,1033068,207998,40.737448,-73.823841,408,24,80900,4065070001,QN37,Kew Gardens Hills,Laura Izzo Iannelli,Principal,718-263-1919,718-575-4069,25,HS01,,,Field Support Center - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",POINT (40.737448 -73.823841)
2019,342500011285,Q285,World Journalism Preparatory: A College Board Scho,342500011285,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2006-07-01T00:00:00.000,Open,Q025,34-65 192 STREET,NY,1042598,218015,40.764884,-73.789365,411,19,113900,4052610001,QN48,Auburndale,JANINE WERNER,Principal,718-461-2219,718-461-2633,25,HS01,,,Field Support Center - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",POINT (40.764884 -73.78936500000002)
2019,342700010318,Q318,Waterside School For Leadership,342700010318,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2009-07-01T00:00:00.000,Open,Q225,190 BEACH 110 STREET,NY,1031169,150962,40.580907,-73.83109,414,32,93800,4161810001,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,LINDA MUNRO,Principal,718-634-1128,718-634-1185,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,,,,,POINT (40.580907 -73.83109)
2019,332200010251,K251,P.S. 251 Paerdegat,332200010251,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1952-07-01T00:00:00.000,Open,K251,1037 EAST  54 STREET,NY,1005374,169522,40.63195,-73.923894,318,46,72200,3077580001,BK58,Flatlands,Sheldon Noel,Principal,718-251-4110,718-241-3200,22,K822,COMMUNITY SCHOOL DISTRICT 22,"BOVE, JULIA",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 6- Brooklyn South,,,,,POINT (40.63195 -73.923894)
2019,332300011493,K493,Brooklyn Collegiate: A College Board School,332300011493,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2004-09-08T00:00:00.000,Open,K055,2021 BERGEN STREET,NY,1008470,185011,40.674456,-73.912685,316,41,36501,3014480001,BK79,Ocean Hill,Heather Newman,Principal,718-922-1145,718-922-2347,23,HS05,,,Field Support Center - Brooklyn North,,School Support Team 3- Brooklyn North,,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",POINT (40.674456 -73.912685)
2019,333200861059,K733,"Math, Engineering, and Science Academy Charter Hig",333200861059,Charter,General Academic,High school,"09,10,11,12","09,10,11,12",2013-07-01T00:00:00.000,Open,K291,231 PALMETTO STREET,NY,1007760,192814,40.695875,-73.915217,304,37,43300,3033430001,BK77,Bushwick North,Arthur Samuels,PRINCIPAL,718-282-7426,718-919-1479,32,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.695875 -73.915217)
2019,342700010232,Q232,P.S. 232 Lindenwood,342700010232,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",1962-07-01T00:00:00.000,Open,Q232,153-23 83 STREET,NY,1025691,181738,40.665408,-73.850622,410,32,6202,4114450001,QN57,Lindenwood-Howard Beach,LISA JOSEPHSON,Principal,718-848-9247,718-738-8505,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,,,,,POINT (40.665408 -73.850622)
2019,342500011792,Q792,North Queens Community High School,342500011792,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",2007-07-01T00:00:00.000,Open,Q792,141-25 77TH ROAD,NY,1034238,201857,40.720586,-73.819664,408,24,77903,4066290035,QN37,Kew Gardens Hills,WINSTON MCCARTHY,Principal,718-380-1650,718-380-2189,25,HS10,,,Affinity Group,,School Support Team 2- Affinity Group,,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",POINT (40.720586 -73.819664)
2019,342500010107,Q107,P.S. 107 Thomas A Dooley,342500010107,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1925-07-01T00:00:00.000,Open,Q107,167-02 45 AVENUE,NY,1039805,214540,40.755364,-73.799476,407,19,119500,4054460018,QN52,East Flushing,Lori Cummings,Principal,718-762-5995,718-461-4989,25,Q825,COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 3- Queens North,,,,,POINT (40.755364 -73.799476)
2019,342400011299,Q299,Bard High School Early College Queens,342400011299,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2008-07-01T00:00:00.000,Open,Q735,30-20 THOMSON AVENUE,NY,1001706,210406,40.744175,-73.937004,402,26,17900,4002740001,QN31,Hunters Point-Sunnyside-West Maspeth,VALERI THOMSON,Principal,718-361-3133,718-361-6742,24,HS01,,,Field Support Center - Queens North,"PISACANO, MARY",School Support Team 1- Queens North,,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",POINT (40.744175 -73.937004)
2019,342800010175,Q175,P.S. 175 The Lynn Gross Discovery School,342800010175,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1951-07-01T00:00:00.000,Open,Q175,64-35 102 STREET,NY,1025210,205640,40.731016,-73.85221,406,29,72100,4021280014,QN17,Forest Hills,Angela Teutschman,Principal,718-897-8600,718-997-8644,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,,,,,POINT (40.731016 -73.85221)
2019,332300010137,K137,P.S./I.S. 137 Rachel Jean Mitchell,332300010137,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1902-07-01T00:00:00.000,Open,K137,121 SARATOGA AVENUE,NY,1007370,187849,40.682248,-73.916641,316,41,37300,3015100001,BK79,Ocean Hill,Suzette Rose,Principal,718-453-2926,718-453-5363,23,K823,COMMUNITY SCHOOL DISTRICT 23,"PATE, MIATHERESA",Field Support Center - Brooklyn North,,School Support Team 7- Brooklyn North,,,,,POINT (40.682248 -73.916641)
2019,353100010065,R065,P.S. 65 The Academy of Innovative Learning,353100010065,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2008-07-01T00:00:00.000,Open,R829,98 GRANT STREET,NY,962507,170148,40.633666,-74.078337,501,49,2100,5005060081,SI37,Stapleton-Rosebank,SOPHIE SCAMARDELLA,Principal,718-981-5034,718-981-6109,31,R831,COMMUNITY SCHOOL DISTRICT 31,"GALLASSIO, VINCENZA",Field Support Center - Staten Island,"Ramones, Kimberly",School Support Team 2- Staten Island,,,,,POINT (40.633666 -74.07833700000002)
2019,353100010042,R042,P.S. 042 Eltingville,353100010042,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1968-07-01T00:00:00.000,Open,R042,380 GENESEE AVENUE,NY,937275,140508,40.552213,-74.169038,503,51,17012,5056050001,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,Brian Sharkey,Principal,718-984-3800,718-227-6358,31,R831,COMMUNITY SCHOOL DISTRICT 31,"GALLASSIO, VINCENZA",Field Support Center - Staten Island,"Ramones, Kimberly",School Support Team 1- Staten Island,,,,,POINT (40.552213 -74.169038)
2019,342700010362,Q362,Wave Preparatory Elementary School,342700010362,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2012-07-01T00:00:00.000,Open,Q215,535 BRIAR PLACE,NY,1051290,157771,40.599467,-73.758587,414,31,99801,4157720031,QN15,Far Rockaway-Bayswater,Gemma Ferguson,Principal,718-327-7091,718-327-7097,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,,,,,POINT (40.599467 -73.758587)
2019,342900861077,Q337,Success Academy Charter School - Rosedale - New Yo,342900861077,Charter,General Academic,Elementary,"0K,01,02,03,04","0K,01,02,03,04,05",2014-07-01T00:00:00.000,Open,Q374,147-65 249TH STREET,NY,1056883,178220,40.655811,-73.738793,413,31,66400,4136400001,QN05,Rosedale,Christina Danielsen,PRINCIPAL,347-514-7060,646-219-4826,29,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.65581100000001 -73.738793)
2019,342800011680,Q680,Queens Gateway to Health Sciences Secondary School,342800011680,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","07,08,09,10,11,12",1998-07-01T00:00:00.000,Open,Q695,160-20 GOETHALS AVENUE,NY,1038049,200933,40.718027,-73.805923,408,24,126700,4068580001,QN38,Pomonok-Flushing Heights-Hillcrest,Judy Henry,Principal,718-969-3155,718-969-3552,28,HS08,,,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",POINT (40.718027 -73.805923)
2019,342900011492,Q492,"Mathematics, Science Research and Technology Magne",342900011492,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,Q490,207- 01 116TH  AVENUE,NY,1054589,193965,40.698786,-73.74633,413,27,53401,4110490001,QN33,Cambria Heights,Allika Thompson,Principal,718-978-1837,718-978-2063,29,HS08,,,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,,HS08,HS Network 08 Superintendent Office,"MENDEZ, JUAN",POINT (40.698786 -73.74633)
